dataset_id	sample_id	official_method_id	method_label	K	feature_type	feature_id	genes_used	reference_id	official_reference_delta	n_alternatives	minimum_delta	maximum_delta	official_delta_range	n_sign_state_changes_vs_reference	official_any_sign_state_change_vs_reference	n_direction_reversals_vs_reference	official_any_direction_reversal_vs_reference	n_zero_involved_changes_vs_reference	all_partitions_same_direction	reference_block_delta	median_block_delta	n_partitions_with_evaluable_blocks	n_block_direction_reversals_vs_reference	any_block_direction_reversal_vs_reference	current_method_id	current_reference_delta	current_delta_range	current_any_direction_reversal_vs_reference	current_any_sign_state_change_vs_reference	reference_delta_sign_agrees
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.5511776964674271	2	-0.7998585888495136	-0.3242901437518048	0.4755684450977087	0	False	0	False	0	1	0.2957552233000994	0.215132436361606	3	0	False	M4_spagcn	-0.6552148824841209	1.5177230424492572	True	True	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.3739629644727764	2	-0.5942904631441841	-0.2420690277462751	0.3522214353979089	0	False	0	False	0	1	0.3627768412875094	0.2575519755384216	3	0	False	M4_spagcn	-0.5439215739140555	1.3140974084370456	True	True	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.2781043398252738	2	-0.4853279197911889	-0.1493652553400088	0.33596266445118	0	False	0	False	0	1	0.1296358397971955	0.0915925795127886	3	0	False	M4_spagcn	-0.3323789372904188	0.69147557089715	True	True	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.141760311744112	2	0.0718773509908369	0.141760311744112	0.069882960753275	0	False	0	False	0	1	0.0181763525410743	0.0181763525410743	3	0	False	M4_spagcn	0.1224517813765463	0.0780316246529181	False	False	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE267401	GSM8265211_CTC21P	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	COL1A1	COL1A1	seed_11	-0.0358115671722933	2	-0.1353565053700154	-0.0358115671722933	0.099544938197722	0	False	0	False	0	1	0.2087209006820041	0.1953508659461311	3	0	False	M4_spagcn	0.1489037865187312	0.0140169120164315	False	False	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	EPCAM	EPCAM	seed_11	2.0690406251225024	2	2.0005119668410987	2.0690406251225024	0.0685286582814037	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.1346241704989801	0.1454823211635016	True	True	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.0978096521196492	2	-0.1410270751922204	-0.0978096521196492	0.0432174230725712	0	False	0	False	0	1	0.1276948315327954	0.072318754445964	3	1	True	M4_spagcn	-0.0813573094222088	0.0060258067577181	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.1308782563991479	2	-0.1609037924672487	-0.1308782563991479	0.0300255360681007	0	False	0	False	0	1	0.190050125607555	0.1066206479237596	3	1	True	M4_spagcn	-0.1377206769973167	0.0136764791419246	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.5501001456555938	2	-0.5501001456555938	-0.4886078342026438	0.0614923114529499	0	False	0	False	0	1	0.0523921062445094	0.0160404749831895	3	1	True	M4_spagcn	-0.2659035930892235	0.0377110172006551	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.0201068541935463	2	-0.040258461868267	-0.0201068541935463	0.0201516076747206	0	False	0	False	0	1	0.0433287153626611	0.0147597209592526	3	0	False	M4_spagcn	-0.0481142385646108	0.0068329524078006	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	COL1A1	COL1A1	seed_11	-0.3070370739434711	2	-0.3510687713838059	-0.2190165246350663	0.1320522467487395	0	False	0	False	0	1	0.2410724441105314	0.1797989835686801	3	1	True	M4_spagcn	0.1902925089071216	0.064205025412201	False	False	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	EPCAM	EPCAM	seed_11	1.989126750555096	2	-0.0168582697682644	1.989126750555096	2.00598502032336	1	True	1	True	0	0	0.0	0.0	3	0	False	M4_spagcn	1.971010235057944	0.0255043785445756	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.2483104734889436	2	-0.2483104734889436	-0.1554501148948583	0.0928603585940852	0	False	0	False	0	1	0.1433903660961051	-0.0204494349196804	3	2	True	M4_spagcn	-0.048484784356745	0.0546308267674042	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.242549343150209	2	-0.242549343150209	-0.1876450559261169	0.0549042872240921	0	False	0	False	0	1	0.1923125563624987	0.0623879820224692	3	0	False	M4_spagcn	-0.0823920475159887	0.0658895741933793	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.5250699043211522	2	-0.5250699043211522	-0.1427268332635769	0.3823430710575752	0	False	0	False	0	1	0.0465092228523519	0.0265287701338876	3	1	True	M4_spagcn	-0.3251440223927844	0.0826619478987491	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.0327817547132226	2	-0.0327817547132226	-0.0118862614136767	0.0208954932995459	0	False	0	False	0	1	0.0053092758509557	0.0053092758509557	3	1	True	M4_spagcn	-0.0341738017496262	0.0084870092827104	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	COL1A1	COL1A1	seed_11	0.1367842890976334	2	-0.0106606578470067	0.1367842890976334	0.1474449469446401	1	True	1	True	0	0	-0.0183082572297275	0.0064380345214622	3	2	True	M4_spagcn	0.067824329113991	0.1089345847662155	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.0554105198954353	2	-0.1099348744271031	-0.0205123169188965	0.0894225575082066	0	False	0	False	0	1	-0.0341299861318917	0.0163453533049868	3	2	True	M4_spagcn	0.064173412120891	0.1098718970470478	True	True	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.0972873605060851	2	-0.1293819909284455	-0.0550282405863611	0.0743537503420843	0	False	0	False	0	1	0.0142131567744616	0.0568681724880162	3	0	False	M4_spagcn	0.061555241642127	0.2724019981792906	True	True	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.0365346428656836	2	-0.0852107890014053	-0.0152428972728224	0.0699678917285828	0	False	0	False	0	1	-0.0238511354229334	0.0065265849762677	3	2	True	M4_spagcn	0.0738456396058551	0.1146664784420576	True	True	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.0414978230009023	2	-0.0423400848030858	-0.0277292283551515	0.0146108564479343	0	False	0	False	0	1	-0.0209872012614866	-0.0031560925184969	3	0	False	M4_spagcn	0.023807755857403	0.0622408271405255	True	True	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	COL1A1	COL1A1	seed_11	0.1168328753993606	2	0.1098201755731196	0.1207024634799243	0.0108822879068046	0	False	0	False	0	1	0.0439085621210733	0.0923676121618473	3	0	False	M4_spagcn	-0.1674502038446732	0.1016813881983322	False	False	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.0035003401832058	2	-0.0044333987114368	0.0036767100684458	0.0081101087798827	1	True	1	True	0	0	0.0313565443961852	0.0313565443961852	3	0	False	M4_spagcn	-0.2312354776073997	0.0658942484080067	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.1160745177627613	2	-0.1365599455341257	-0.090232522277994	0.0463274232561317	0	False	0	False	0	1	-0.0419030637612536	-0.0240620511905085	3	1	True	M4_spagcn	-0.2955144306611879	0.0796331795005125	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.03428148540988	2	-0.0365465730739054	-0.0143569787901667	0.0221895942837386	0	False	0	False	0	1	0.0789526200114026	0.0359905658234274	3	0	False	M4_spagcn	-0.1685638209116264	0.0528618870720181	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.0809417080235089	2	-0.0809417080235089	-0.0260787963949483	0.0548629116285606	0	False	0	False	0	1	-0.0422542398804069	-0.0306910363987917	3	0	False	M4_spagcn	-0.0248505846932056	0.0012446119366706	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False	M4_spagcn	0.0	0.0	False	False	True
