dataset_id	sample_id	method_id	method_label	K	seed_count	spatial_coherence_median	spatial_coherence_iqr	marker_coherence_median	marker_coherence_iqr	stability_ari_median	stability_ari_iqr	failure_rate	status	failure_reason	source_origin
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	2.0	0.755385	0.017186	1.004157	0.023942	0.761179	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	2.0	0.813491	0.026964	0.657461	0.0911	0.355437	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	2.0	0.822628	0.003001	0.65105	0.006903	0.815803	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	2.0	0.621943	0.008566	0.227942	0.026036	0.271758	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	2.0	0.603672	0.0	0.254101	0.0			0.5	success	SpaGCN produced 5 clusters (target K=6)	results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	4	2.0	0.587389	0.001312	0.176003	0.003696	0.233421	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	6	2.0	0.497519	0.019706	0.252096	0.071999	0.206289	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	4	2.0	0.83886	0.003437	0.678382	0.017786	0.766603	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	2.0	0.755493	0.04165	0.646547	0.034223	0.466453	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	4	2.0	0.819581	0.029002	0.533217	0.062933	0.441293	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	2.0	0.754982	0.010993	0.534711	0.044883	0.54103	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	4	2.0	0.734017	0.007906	0.329799	0.01456	0.518385	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	2.0	0.651318	0.036725	0.35431	0.007643	0.488204	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	4	2.0	0.832331	0.000869	1.41838	0.012008	0.89803	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	2.0	0.763451	0.007394	1.254944	0.014637	0.843377	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	4	2.0	0.864187	0.004332	0.923635	0.009973	0.921612	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	2.0	0.783443	0.003258	0.95399	0.042675	0.673224	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	4	2.0	0.792608	0.014089	0.891435	0.15892	0.436208	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	2.0	0.748276	0.003562	0.822565	0.017519	0.489475	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	4	2.0	0.886692	0.009533	1.476778	0.008884	0.861158	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	2.0	0.794609	0.00021	1.193138	0.056206	0.786281	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	4	2.0	0.868792	0.00661	0.775408	0.017811	0.896392	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	2.0	0.821794	0.002264	0.810215	0.084817	0.819543	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	2.0	0.900711	0.003909	1.523566	0.058333	0.831748	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	6	2.0	0.85963	0.005366	1.247845	0.009829	0.741961	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	4	2.0	0.838182	0.000257	0.986687	0.022304	0.603295	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	6	2.0	0.81147	0.01474	0.957729	0.054714	0.529606	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	4	2.0	0.873533	0.008309	0.704683	0.01441	0.650732	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	6	2.0	0.860141	0.007726	0.649222	0.017375	0.540612	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	2.0	0.772371	0.016677	0.157314	0.003995	0.296439	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	2.0	0.730012	0.007603	0.218362	0.004044	0.549031	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	4	2.0	0.856212	0.00575	0.266682	0.001954	0.621922	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	6	2.0	0.803703	0.014791	0.264044	0.015237	0.502382	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	4	2.0	0.894123	0.00337	0.670921	0.027611	0.652371	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	6	2.0	0.831244	0.000135	0.728012	0.002433	0.649836	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	4	2.0	0.873936	0.009122	0.564764	9.4e-05	0.796215	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	6	2.0	0.824633	0.004865	0.520035	0.008816	0.7051	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	4	2.0	0.857687	0.014495	0.225862	0.023921	0.642637	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	6	2.0	0.817033	0.005661	0.249289	0.063956	0.554916	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	4	2.0	0.847697	0.003675	1.444777	0.034664	0.602871	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	2.0	0.805029	0.003363	1.232768	0.030051	0.632402	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	4	2.0	0.834126	0.015797	0.881937	0.033008	0.488884	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	6	2.0	0.818699	0.010408	0.859687	0.009774	0.661185	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	4	2.0	0.874739	0.005196	0.710879	0.097566	0.458527	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	6	2.0	0.833628	0.000794	0.900866	0.094321	0.506226	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	4	2.0	0.921959	0.003381	1.455045	0.010285	0.902237	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	6	2.0	0.872173	0.007661	1.043144	0.022551	0.778863	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	4	2.0	0.920884	0.001333	0.835472	0.019346	0.871529	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	6	2.0	0.84186	0.000383	0.873204	0.041911	0.711187	0.0	0.0	success		results/benchmarks/method_benchmark_locked.tsv
