dataset_id	sample_id	method_id	method_label	K	feature_type	feature_id	genes_used	reference_id	reference_delta	n_alternatives	minimum_delta	maximum_delta	delta_range	n_sign_state_changes_vs_reference	any_sign_state_change_vs_reference	n_direction_reversals_vs_reference	any_direction_reversal_vs_reference	n_zero_involved_changes_vs_reference	all_partitions_same_direction	reference_block_delta	median_block_delta	n_partitions_with_evaluable_blocks	n_block_direction_reversals_vs_reference	any_block_direction_reversal_vs_reference
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.05541051989543533	2	-0.10993487442710315	-0.020512316918896545	0.0894225575082066	0	False	0	False	0	1	-0.034129986131891776	0.016345353304986876	3	2	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.09728736050608511	2	-0.1293819909284455	-0.05502824058636113	0.07435375034208436	0	False	0	False	0	1	0.014213156774461666	0.05686817248801623	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.03653464286568364	2	-0.08521078900140533	-0.015242897272822464	0.06996789172858286	0	False	0	False	0	1	-0.02385113542293349	0.006526584976267791	3	2	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.04149782300090238	2	-0.042340084803085876	-0.027729228355151514	0.014610856447934362	0	False	0	False	0	1	-0.02098720126148662	-0.0031560925184969113	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	COL1A1	COL1A1	seed_11	0.1168328753993606	2	0.10982017557311963	0.1207024634799243	0.010882287906804677	0	False	0	False	0	1	0.0439085621210733	0.0923676121618473	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.0035003401832058856	2	-0.004433398711436887	0.003676710068445832	0.008110108779882719	1	True	1	True	0	0	0.03135654439618529	0.03135654439618529	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.11607451776276134	2	-0.13655994553412576	-0.09023252227799405	0.046327423256131706	0	False	0	False	0	1	-0.041903063761253634	-0.024062051190508527	3	1	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.034281485409880075	2	-0.03654657307390541	-0.01435697879016673	0.02218959428373868	0	False	0	False	0	1	0.07895262001140269	0.03599056582342741	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.08094170802350892	2	-0.08094170802350892	-0.02607879639494831	0.05486291162856061	0	False	0	False	0	1	-0.04225423988040691	-0.030691036398791727	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
