dataset_id	sample_id	method_id	method_label	K	sensitivity_factor	reference_setting	alternative_setting	metric_name	metric_value	status	scope	source_file
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9746916242742204	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9254349030408636	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9681921905162674	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9986554026467954	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9981299613533064	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9882857050411976	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9981041070297284	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.8270628086836803	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9960948578524984	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9960948578524984	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.9737521390067228	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.985990196425599	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.99938347946965	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.99752104291909	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	0.997617694903284	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9965103261572578	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_23	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	random_seed	seed_11	seed_37	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_23	ARI_to_reference_partition	1.0	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	random_seed	seed_11	seed_37	ARI_to_reference_partition	0.9990223208872844	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.46389100000000005	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.019332000000000016	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.0800019999999999	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.025532	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.12555800000000006	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.01993200000000006	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.045215000000000005	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.020321000000000033	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.031415000000000026	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.03168199999999999	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.0	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.01779199999999992	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.04134799999999994	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.013986999999999972	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.04821500000000001	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.017032999999999965	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.21670100000000003	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.030154000000000014	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.138003	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.00781900000000002	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.18948099999999996	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.023369000000000084	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.29481	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.017652	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.21409299999999998	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.03611600000000004	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6864284500840303	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.8879380087710298	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.7178016934811752	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.9270243784286208	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3083821752205316	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.2919301400499418	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3793119575230733	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.398963988563086	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3960202774431143	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.2482295354579476	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6277608355676774	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.8395327894596935	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.865499086622011	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.2177730836029411	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6661224442408927	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.3224327873226747	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.4881553922794928	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.818792794424627	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.37989785173642	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6879833375446105	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6610791553899102	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7385401407005663	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.4690587187613476	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5079814322820538	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.5651828381030083	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6165382615429165	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.4448923169361584	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6279528813776113	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.5308956435369189	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5304975032288598	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3784062537407307	success	all 13 CRC sections	stability_pairwise.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.3900027667359155	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3861590971968506	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.3699082775525228	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3814758215515951	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.5959515311444108	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.619083028217888	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6561475214736123	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.7269928265355268	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7193739240564353	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.3990944736366066	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.4241081316671164	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.5429198245240935	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.4446860102230561	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.7875741919089441	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.8732631905372084	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.6453805325748213	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.7673628512904238	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.772199095354476	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	4	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6982292585568877	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_4	ARI_to_reference_partition	0.689892675056186	success	all 13 CRC sections	stability_pairwise.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	graph_neighbors	neighbors_6	neighbors_8	ARI_to_reference_partition	0.6308277965118914	success	all 13 CRC sections	stability_pairwise.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.15129900000000007	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.010501000000000094	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.17918999999999996	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.015448000000000017	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.497903	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.05008900000000005	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.005016999999999938	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.214762	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.006197999999999981	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.01096599999999992	success	all available CRC sections	global_characterization.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.12488999999999995	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.012374999999999997	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.011570999999999998	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.005103999999999997	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.06045199999999995	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.014894999999999992	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.0007390000000000452	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.083642	success	all available CRC sections	global_characterization.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.012256000000000045	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.03120999999999996	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.010734000000000021	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	-0.1811600000000001	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.11656299999999997	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.008875999999999995	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	-0.16381300000000004	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.01043700000000003	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_marker_coherence_median_K6_minus_K4	0.069083	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_spatial_coherence_median_K6_minus_K4	-0.01014499999999996	success	all available CRC sections	global_characterization.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	domain_resolution_K	K4	K6	delta_stability_ari_median_K6_minus_K4	0.1521619999999999	success	all available CRC sections	global_characterization.tsv
