dataset_id	sample_id	method_id	method_label	K	reference_id	alternative_id	n_spots	n_switching	switching_fraction	n_reference_boundary	n_alternative_boundary	n_union_boundary	n_switching_in_union_boundary	fraction_switching_in_union_boundary	fraction_stable_in_union_boundary	risk_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_upper	jaccard_switching_union_boundary	median_distance_switching_to_reference_boundary	median_distance_stable_to_reference_boundary
GSE311294	GSM9322960_TR11_21723	M0_expr_kmeans	expression-only k-means	4	seed_11	seed_37	4362	5	0.0011462631820265932	1524	1525	1527	5	1.0	0.3493229286206105	2.8626806833114324	20.486371100164202	1.13199129925618	370.75497058097346	0.0032743942370661427	0.0	90.37769175462425
GSE311294	GSM9322960_TR11_21723	M0_expr_kmeans	expression-only k-means	6	seed_11	seed_23	4362	2	0.0004585052728106373	2481	2482	2482	2	1.0	0.5688073394495413	1.7580645161290323	3.790566418060875	0.18186423269837698	79.00615506712043	0.0008058017727639	0.0	0.0
GSE311294	GSM9322960_TR11_21723	M0_expr_kmeans	expression-only k-means	6	seed_11	seed_37	4362	0	0.0	2481	2481	2481	0		0.5687757909215956		0.7582107596211969	0.015036845096649761	38.23166045206101	0.0		0.0
GSE311294	GSM9322961_TR16_23542	M0_expr_kmeans	expression-only k-means	4	seed_11	seed_23	4564	0	0.0	1610	1610	1610	0		0.35276073619631904		1.834523439925489	0.03638184720678553	92.50427094884725	0.0		91.04392994996388
GSE311294	GSM9322961_TR16_23542	M0_expr_kmeans	expression-only k-means	4	seed_11	seed_37	4564	0	0.0	1610	1610	1610	0		0.35276073619631904		1.834523439925489	0.03638184720678553	92.50427094884725	0.0		91.04392994996388
GSE311294	GSM9322961_TR16_23542	M0_expr_kmeans	expression-only k-means	6	seed_11	seed_23	4564	10	0.0021910604732690623	2638	2646	2646	10	1.0	0.5788317962231005	1.727617602427921	15.28105442821923	0.8948639857479408	260.9453818202627	0.003779289493575208	0.0	0.0
GSE311294	GSM9322961_TR16_23542	M0_expr_kmeans	expression-only k-means	6	seed_11	seed_37	4564	17	0.0037248028045574057	2638	2636	2646	17	1.0	0.5781834176380031	1.7295549638645873	25.53622361665716	1.5346530945046717	424.91604059247805	0.006424792139077854	0.0	0.0
GSE267401	GSM8265211_CTC21P	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	4690	0	0.0	1637	1637	1637	0		0.3490405117270789		1.864732824427481	0.0369813371062662	94.02657606742133	0.0		25.059928172283335
GSE267401	GSM8265211_CTC21P	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	4690	0	0.0	1637	1637	1637	0		0.3490405117270789		1.864732824427481	0.0369813371062662	94.02657606742133	0.0		25.059928172283335
GSE267401	GSM8265211_CTC21P	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	4690	6	0.001279317697228145	3436	3435	3438	6	1.0	0.7327070879590094	1.3648018648018647	4.743627093954843	0.267023361937056	84.26977266433613	0.0017452006980802793	0.0	0.0
GSE267401	GSM8265211_CTC21P	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	4690	1	0.00021321961620469082	3436	3437	3437	1	1.0	0.7327788441032203	1.3646682188591386	1.094281972937582	0.04454650822465801	26.880962931081893	0.0002909514111143439	0.0	0.0
GSE267401	GSM8265212_CTC21M	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3884	16	0.004119464469618949	2731	2721	2733	16	1.0	0.7024301964839711	1.423629002576371	13.98325666973321	0.8381767207415778	233.2819109061411	0.005854372484449323	0.0	0.0
GSE267401	GSM8265212_CTC21M	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3884	18	0.004634397528321318	2731	2720	2733	18	1.0	0.7022762545266426	1.4239410681399631	15.68974406186706	0.9446841395224372	260.58240890054213	0.006586169045005488	0.0	0.0
GSE267401	GSM8265212_CTC21M	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3884	32	0.008238928939237899	2620	2609	2627	32	1.0	0.6736760124610592	1.484393063583815	31.492005393951068	1.926727204930712	514.7310948818556	0.01218119527978683	0.0	0.0
GSE267401	GSM8265212_CTC21M	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3884	157	0.04042224510813594	2620	2598	2660	157	1.0	0.6715857257848136	1.489013184178985	154.07130017974836	9.586150103140486	2476.27726289216	0.05902255639097744	0.0	0.0
GSE267401	GSM8265213_CTC17P	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3721	20	0.005374899220639613	2638	2652	2661	20	1.0	0.713590921372602	1.4013631200302914	16.46053378762067	0.9946174115709041	272.41547294598746	0.00751597143930853	0.0	0.0
GSE267401	GSM8265213_CTC17P	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3721	5	0.0013437248051599033	2638	2631	2638	5	1.0	0.7085575888051668	1.4113178883402961	4.525726219859503	0.250024104090633	81.9208927540004	0.0018953752843062926	0.0	0.0
GSE267401	GSM8265213_CTC17P	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3721	10	0.0026874496103198066	2305	2306	2313	10	1.0	0.6205874427378065	1.6113764654798088	12.840677230301715	0.7518306701940874	219.3086798257696	0.00432338953739732	0.0	0.0
GSE267401	GSM8265213_CTC17P	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3721	7	0.0018812147272238647	2305	2313	2313	7	1.0	0.620893914916532	1.6105810928013877	9.159982657706482	0.5227321380848767	160.51295907859364	0.0030263726761781237	0.0	0.0
GSE267401	GSM8265214_CTC17M	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	4757	1	0.00021021652301870928	3833	3834	3834	1	1.0	0.8059293523969723	1.2408035481346205	0.722707708360506	0.029415801134171058	17.755981873189693	0.0002608242044861763	0.0	0.0
GSE267401	GSM8265214_CTC17M	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	4757	36	0.0075677948286735335	3833	3843	3851	36	1.0	0.8080915060368566	1.237483617300131	17.34359847988468	1.0634354419257361	282.8572345555364	0.009348221241236042	0.0	0.0
GSE267401	GSM8265214_CTC17M	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	4757	14	0.00294303132226193	4308	4301	4308	14	1.0	0.9053341766814252	1.1045645086166744	3.035394108743742	0.18076149630122215	50.971128165716124	0.0032497678737233053	0.0	0.0
GSE267401	GSM8265214_CTC17M	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	4757	24	0.005045196552449022	4308	4293	4308	24	1.0	0.905134164377773	1.1048085901027078	5.1407398762982845	0.3120821792504294	84.68028049290461	0.005571030640668524	0.0	0.0
GSE285505	GSM8703563_Tumor19	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3493	24	0.006870884626395649	2597	2590	2602	24	1.0	0.7431536465840299	1.3456167571761055	16.941438821019972	1.0291438855728356	278.88456934921936	0.009223674096848577	0.0	0.0
GSE285505	GSM8703563_Tumor19	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3493	22	0.006298310907529345	2597	2596	2610	22	1.0	0.745606453471622	1.3411901081916537	15.359281437125748	0.9307093920069214	253.4706625836665	0.00842911877394636	0.0	0.0
GSE285505	GSM8703563_Tumor19	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3493	127	0.03635843114801031	2978	2999	3042	127	1.0	0.8660130718954249	1.1547169811320754	39.48979591836735	2.4521999642819514	635.9367116828644	0.041748849441157136	0.0	0.0
GSE285505	GSM8703563_Tumor19	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3493	250	0.071571714858288	2978	2896	3039	250	1.0	0.8600061671292013	1.162782359268555	81.62914500806596	5.082443127487899	1311.046114556592	0.08226390259953932	0.0	0.0
GSE285505	GSM8703564_Tumor20	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	2473	0	0.0	1170	1170	1170	0		0.47310958350181964		1.1136266552755232	0.022078025010088622	56.17188705844169	0.0		131.0
GSE285505	GSM8703564_Tumor20	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	2473	25	0.010109179134654266	1170	1177	1189	25	1.0	0.47549019607843135	2.1030927835051547	56.25547445255474	3.4208130108744443	925.1246402015609	0.021026072329688814	0.0	131.0
GSE285505	GSM8703564_Tumor20	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	2473	5	0.0020218358269308533	1559	1554	1559	5	1.0	0.6296596434359806	1.588159588159588	6.471212608555806	0.357399733514439	117.17018424536639	0.003207184092366902	0.0	0.0
GSE285505	GSM8703564_Tumor20	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	2473	7	0.0028305701577031944	1559	1555	1560	7	1.0	0.629764801297648	1.587894397939472	8.820405535886707	0.5031527161232451	154.62413562415156	0.004487179487179487	0.0	0.0
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3563	66	0.018523715969688465	1867	1896	1938	66	1.0	0.5353159851301115	1.8680555555555558	115.45607476635514	7.140888943843201	1866.729101276287	0.034055727554179564	0.0	0.0
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3563	2	0.000561324726354196	1867	1866	1868	2	1.0	0.5240101095197978	1.9083601286173635	4.541923386016609	0.2178866515566893	94.67798002796584	0.0010706638115631692	0.0	0.0
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3563	29	0.00813920853213584	2368	2365	2382	29	1.0	0.6658177702320317	1.5019124521886953	29.619077968982367	1.8081333720894823	485.1908566450819	0.012174643157010915	0.0	0.0
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3563	37	0.010384507437552624	2368	2363	2384	37	1.0	0.6656267725467953	1.5023434171282488	37.68370607028754	2.3119113714252704	614.2370857047054	0.01552013422818792	0.0	0.0
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3415	0	0.0	2680	2680	2680	0		0.7847730600292826		0.2743891065099795	0.005439560529042027	13.841078037347303	0.0		0.0
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3415	0	0.0	2680	2680	2680	0		0.7847730600292826		0.2743891065099795	0.005439560529042027	13.841078037347303	0.0		0.0
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3415	117	0.034260614934114204	2886	2892	2934	117	1.0	0.8541540327471194	1.1707490237841676	40.160603371783495	2.4929221086188202	646.9813307080436	0.03987730061349693	0.0	0.0
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3415	47	0.01376281112737921	2886	2887	2898	47	1.0	0.8464964370546318	1.1813398807435986	17.24092582851131	1.0610972043707982	280.1341123130084	0.01621808143547274	0.0	0.0
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3742	2	0.0005344735435595938	2456	2456	2457	2	1.0	0.6564171122994652	1.523421588594705	2.6175931582162493	0.12556731218349093	54.566700702552446	0.000814000814000814	0.0	0.0
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3742	0	0.0	2456	2456	2456	0		0.6563335114911811		0.5237125992265418	0.01038500306956491	26.41066976594656	0.0		0.0
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3742	3	0.0008017103153393907	2665	2666	2666	3	1.0	0.7122225193902113	1.4040555764175742	2.8291721419185283	0.14600670689699707	54.82087212784398	0.0011252813203300824	0.0	0.0
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3742	18	0.004810261892036344	2665	2658	2668	18	1.0	0.7116004296455424	1.4052830188679246	14.999622712695718	0.9030877343117607	249.13269550126293	0.006746626686656672	0.0	0.0
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	4732	0	0.0	3004	3004	3004	0		0.6348267117497887		0.5753037111000167	0.011409559407262135	29.008513667476752	0.0		0.0
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	4732	0	0.0	3004	3004	3004	0		0.6348267117497887		0.5753037111000167	0.011409559407262135	29.008513667476752	0.0		0.0
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	4732	4	0.0008453085376162299	3336	3341	3341	4	1.0	0.7057952622673435	1.416841474378184	3.7523595505617977	0.2018803717660021	69.74527574682986	0.001197246333433104	0.0	0.0
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	4732	429	0.09065934065934066	3336	3381	3473	426	0.993006993006993	0.7081106204973274	1.4023331443744966	58.533639645553	18.767324825768558	182.56128680903484	0.12255466052934408	0.0	0.0
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	3673	5	0.001361285053090117	1767	1771	1771	5	1.0	0.48146128680479827	2.0770101925254814	11.846872346447778	0.6545729803255907	214.41212609053682	0.00282326369282891	0.0	91.13906565136021
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	3673	5	0.001361285053090117	1767	1771	1771	5	1.0	0.48146128680479827	2.0770101925254814	11.846872346447778	0.6545729803255907	214.41212609053682	0.00282326369282891	0.0	91.13906565136021
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	3673	36	0.009801252382248844	2264	2261	2290	36	1.0	0.6197415452295848	1.6135758651286602	44.797294300288314	2.747154783352041	730.5003667023005	0.01572052401746725	0.0	0.0
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	3673	18	0.004900626191124422	2264	2267	2274	18	1.0	0.6172366621067031	1.6201241134751774	22.947706625304676	1.381762818717275	381.10537657244674	0.0079155672823219	0.0	0.0
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	4362	1	0.00022925263640531865	1517	1524	1524	1	1.0	0.34923182756248566	2.8634274458305975	5.589432228421398	0.22754797983134234	137.29742913680028	0.0006561679790026247	478.7017354634121	90.37769175462475
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	4362	6	0.001375515818431912	1517	1518	1520	6	1.0	0.3475665748393021	2.8771466314398944	24.399141630901287	1.3735225048555029	433.4243597904563	0.003947368421052632	0.0	90.37769175462475
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	4362	5	0.0011462631820265932	2482	2486	2486	5	1.0	0.5694285058526509	1.7561467150342602	8.318154342131775	0.4596489041294007	150.53161453866272	0.002011263073209976	0.0	0.0
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	4362	7	0.0016047684548372307	2482	2489	2495	7	1.0	0.5712973593570608	1.7504019292604502	11.256781193490054	0.642478868738272	197.22846774238664	0.0028056112224448897	0.0	0.0
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_23	4564	0	0.0	1598	1598	1598	0		0.35013146362839614		1.8558023146700031	0.03680378559677618	93.57739089307748	0.0		91.043929949964
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	seed_11	seed_37	4564	0	0.0	1598	1598	1598	0		0.35013146362839614		1.8558023146700031	0.03680378559677618	93.57739089307748	0.0		91.043929949964
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_23	4564	0	0.0	2646	2646	2646	0		0.5797546012269938		0.7249197052711128	0.014376865670785915	36.55237456646764	0.0		0.0
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	seed_11	seed_37	4564	2	0.00043821209465381246	2646	2643	2646	2	1.0	0.5795703638754932	1.7254160363086233	3.6273397617697105	0.17403683664542025	75.60234948491164	0.0007558578987150416	0.0	0.0
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	4690	742	0.1582089552238806	604	502	874	408	0.5498652291105122	0.11803444782168186	4.6585148595027945	9.127598879494231	7.670145770682133	10.861991909383885	0.33774834437086093	25.0	179.8054504179448
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	4690	215	0.04584221748400853	604	799	859	155	0.7209302325581395	0.15731843575418994	4.582617600422833	13.837713068181818	10.162578712886605	18.841901092930456	0.16866158868335146	73.92563831310488	172.53985046939155
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	4690	741	0.1579957356076759	873	636	1090	478	0.6450742240215924	0.15497594327677894	4.162415213498805	9.910074803051765	8.33229633269911	11.786616639721471	0.3532889874353289	0.0	107.93516572461452
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	4690	172	0.03667377398720682	873	964	1044	146	0.8488372093023255	0.19876051350154936	4.2706531309887605	22.63662840500257	14.820430131294957	34.57503871389974	0.13644859813084112	24.44247565767629	86.45229898620394
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3884	1579	0.4065396498455201	444	510	792	442	0.2799240025332489	0.15184381778741865	1.8434995023975391	2.1714034426435482	1.8537759750306193	2.543453456206527	0.22913426645930535	99.0	187.29655629509048
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3884	1490	0.38362512873326465	444	832	1144	556	0.3731543624161074	0.24561403508771928	1.5192713326941516	1.828387886203732	1.5890541345805211	2.1037686442941967	0.26756496631376325	137.7679207943562	155.34956130982505
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3884	1516	0.3903192584963955	724	761	1116	598	0.3944591029023747	0.21875	1.8032416132679985	2.326486150015562	2.01895282874168	2.680863925675577	0.29400196656833827	65.94694837519019	99.00252518811541
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3884	1255	0.32312049433573636	724	1164	1552	825	0.6573705179282868	0.27653100038037276	2.37720370238441	5.019513131377755	4.343949811800217	5.800138852348343	0.4162462159434914	25.059928172283335	113.95174417269794
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3721	495	0.13302875571083042	179	258	322	114	0.23030303030303031	0.06447613143211407	3.5719114219114223	4.341459721380981	3.3742474389188253	5.585918891121033	0.16216216216216217	263.41032629720496	496.525930778143
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3721	753	0.20236495565708143	179	410	507	216	0.2868525896414343	0.09804582210242588	2.925699264796484	3.7002822092956285	3.0327608616107087	4.514727356761597	0.20689655172413793	324.72757813280964	516.7256717957584
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3721	693	0.18624025799516258	412	425	601	283	0.4083694083694084	0.10501981505944517	3.8884986432156246	5.882267218898604	4.860024065886438	7.119525987001074	0.2799208704253215	49.0	174.09334224895736
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3721	489	0.13141628594463853	412	569	711	247	0.5051124744376279	0.14356435643564355	3.5183696495310635	6.0887717298375605	4.9715336463822	7.457083430391206	0.25918153200419725	74.00675644831355	151.40013210033868
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	4757	533	0.11204540676897204	540	464	706	308	0.5778611632270169	0.09422348484848485	6.132878275052561	13.159218313791179	10.76840148753115	16.08084791698441	0.3308270676691729	24.186773244895647	328.4562185151717
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	4757	1512	0.3178473828042884	540	777	1026	571	0.3776455026455027	0.14021571648690292	2.6933179254607826	3.7208254020156253	3.2230012427521815	4.295543386282601	0.2902897813929842	113.5120994475592	324.7845439672276
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	4757	872	0.18330880807231448	819	553	968	387	0.44380733944954126	0.14954954954954955	2.9676273902951253	4.537672338839895	3.866481114184428	5.325377170247981	0.2663454920853407	25.0	124.00403219250575
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	4757	1537	0.32310279587975616	819	1698	1927	937	0.6096291476903057	0.30745341614906835	1.982834197538166	3.5176936026936025	3.098436076640276	3.9936819661127765	0.37079540957657303	65.7875368135941	113.55835450918485
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3493	666	0.19066704838247925	586	543	800	286	0.4294294294294294	0.18181818181818182	2.3618618618618616	3.386842105263158	2.826761425312241	4.057894431156793	0.2423728813559322	466.0463194015874	659.2215105713708
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3493	211	0.060406527340395075	586	650	770	188	0.8909952606635071	0.1773308957952468	5.024478428690086	37.92021515015688	24.369906769342133	59.004850968209304	0.23707440100882723	0.0	696.6907491850311
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3493	1377	0.3942170054394503	905	740	1223	621	0.45098039215686275	0.2844990548204159	1.5851736043254512	2.0658519221642146	1.7922356351090654	2.381240547116936	0.3137948458817585	227.86399452304877	263.7650469641495
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3493	638	0.18265101631835098	905	1213	1390	474	0.7429467084639498	0.32084063047285466	2.315625385004996	6.1181036319096815	5.038339840800298	7.42927099670212	0.305019305019305	131.12589370524802	263.7650469641495
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	2473	316	0.12778002426202992	481	457	715	246	0.7784810126582279	0.21743161798794622	3.580348708536882	12.648431312823638	9.51617502465012	16.811672154075318	0.31337579617834393	0.0	456.58077051054175
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	2473	222	0.08976951071572989	481	546	686	188	0.8468468468468469	0.22123500666370502	3.827815767574804	19.46397354122372	13.329487604333515	28.421667603358674	0.2611111111111111	131.0	396.0467144163678
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	2473	630	0.2547513141932875	605	569	912	347	0.5507936507936508	0.30656538252848614	1.796659643208316	2.773482597954908	2.303649982675548	3.339138228032663	0.2903765690376569	132.0	347.57589099360735
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	2473	589	0.2381722604124545	605	655	891	291	0.4940577249575552	0.3184713375796178	1.5513412563667233	2.0897315436241612	1.730923531403126	2.5229178789185727	0.2447434819175778	228.47319317591726	263.0019011338131
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3563	827	0.23210777434746	907	827	1269	498	0.6021765417170496	0.2817982456140351	2.1369066383110864	3.857816990526652	3.2799938509009494	4.537432876073264	0.311639549436796	131.00381673829202	305.6195904671756
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3563	668	0.18748245860230142	907	1153	1410	494	0.7395209580838323	0.3164075993091537	2.3372414559527237	6.13377754354264	5.073856389501152	7.415114671262305	0.31186868686868685	131.11631227560545	263.0019011338131
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3563	1201	0.33707549817569465	1047	1145	1642	662	0.5512073272273106	0.41490262489415747	1.3285221499090896	1.732013176328045	1.5055784803379422	1.9925030027664934	0.3035304906006419	132.09844813622905	228.0021929719098
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3563	737	0.2068481616615212	1047	1311	1592	556	0.7544097693351425	0.36659589525831565	2.0578783862365952	5.307493760532434	4.413913107989543	6.3819765656695076	0.3135927805978567	131.0	228.47319317591726
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3415	1030	0.30161054172767204	851	597	1117	475	0.46116504854368934	0.2691823899371069	1.7132066055711823	2.3236086553843562	1.995341413216397	2.705881383313699	0.2840909090909091	228.0559078706571	264.69038516727426
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3415	858	0.25124450951683747	851	1386	1627	623	0.7261072261072261	0.3926476339460305	1.849259140593802	4.100699330338221	3.460496841301715	4.859341235956991	0.33458646616541354	132.59336333316233	347.86491631091513
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3415	1525	0.4465592972181552	987	896	1479	851	0.5580327868852459	0.3322751322751323	1.6794298840973165	2.537285716985768	2.2075871942516314	2.916224023396907	0.39526242452392013	132.0	263.4539808012018
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3415	1641	0.48052708638360175	987	1439	1784	1019	0.6209628275441804	0.43122886133032695	1.439984387010949	2.1607948216800117	1.8841060526612383	2.4781164811844296	0.4235245220282627	132.00378782444085	263.4539808012018
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_4	3742	1260	0.3367183324425441	871	658	1153	398	0.31587301587301586	0.3041901692183723	1.0384063912540733	1.0561392725987615	0.9123415391743745	1.2226015315874492	0.19751861042183622	107.41794133488244	37.253164457532904
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	4	neighbors_6	neighbors_8	3742	1362	0.3639764831640834	871	735	1141	374	0.2745961820851689	0.32226890756302523	0.8520715949970038	0.796074405248906	0.6873838643553476	0.9219513165132812	0.1756693283231564	98.36990136459553	37.125604525200735
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_4	3742	1509	0.4032602886157135	1184	1004	1646	863	0.5719019218025182	0.35064935064935066	1.6309795547701444	2.473913542024997	2.163677684332486	2.828632128404475	0.37652705061082026	21.409897179332834	37.12561316614856
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	neighbors_6	neighbors_8	3742	884	0.23623730625334047	1184	1048	1487	525	0.5938914027149321	0.3365990202939118	1.7643883876915551	2.882226559106782	2.468281648448935	3.3655923922785607	0.2843986998916576	21.40988717935011	37.12559740394743
