dataset_id	sample_id	method_id	method_label	K	partition_id	is_reference	status	status_reason	tumor_label	stroma_label	tumor_domain_n	stroma_domain_n	tumor_epcam_median	stroma_epcam_median	tumor_stroma_proxy_median	stroma_proxy_median	contrast_id	contrast_label	feature_type	feature_id	genes_used	n_tumor_interface	n_stroma_interface	n_stroma_interior	n_tumor_interior	median_stroma_interface	median_stroma_interior	median_tumor_interface	median_delta	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_replicates	pvalue_mannwhitney_spot_level	n_mixed_blocks	block_median_delta	block_interval_lower	block_interval_upper	reference_id	reference_delta	reference_ci_lower	reference_ci_upper	reference_block_delta	opposite_sign_vs_reference	reference_interval_excludes_zero	partition_interval_excludes_zero	interval_supported_opposite_sign_vs_reference	attenuated_below_25pct_reference	effect_relation_to_reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_37	False	success		2.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	202.0	276.0	1354.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	0.2515021734345662	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_11	True	success		4.0	1.0	393.0	1894.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	202.0	276.0	1363.0	119.0	3.0490265905152243	3.1816449106600397	2.6035081293625764	-0.132618320144815	-0.2502762421090959	-0.0095615704035629	1000.0		15.0	-0.1725163073722466	-0.4819821659276755	1.0029249300391467	seed_11	-0.132618320144815	-0.2502762421090959	-0.0095615704035629	-0.1725163073722466	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_23	False	success		1.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.587016976645615	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	201.0	275.0	1354.0	119.0	3.0464626876913425	3.18678182210468	2.6045453015274047	-0.1403191344133372	-0.2555092652403404	-0.0281525397907403	1000.0		15.0	-0.1725163073722466	-0.4901727779494822	1.00966755298111	seed_11	-0.132618320144815	-0.2502762421090959	-0.0095615704035629	-0.1725163073722466	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_37	False	success		2.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	202.0	276.0	1354.0	119.0	3.0490265905152243	3.18678182210468	2.6035081293625764	-0.1377552315894554	-0.2595006570149526	-0.0244586031647948	1000.0		15.0	-0.1725163073722466	-0.4901727779494822	1.00966755298111	seed_11	-0.132618320144815	-0.2502762421090959	-0.0095615704035629	-0.1725163073722466	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_11	True	success		4.0	1.0	393.0	1894.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	202.0	276.0	1363.0	119.0	1.826598628781356	1.8680869663180064	1.4695638963398578	-0.0414883375366506	-0.1604330506586953	0.0385403631978307	1000.0		15.0	-0.0480990297546712	-0.3765462939854693	0.6339283910477986	seed_11	-0.0414883375366506	-0.1604330506586953	0.0385403631978307	-0.0480990297546712	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_23	False	success		1.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.587016976645615	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	201.0	275.0	1354.0	119.0	1.8280940807372803	1.872465192764451	1.4713847179879032	-0.0443711120271705	-0.1744999282861611	0.048264826504562	1000.0		15.0	-0.0480990297546712	-0.3765462939854693	0.6543687503592439	seed_11	-0.0414883375366506	-0.1604330506586953	0.0385403631978307	-0.0480990297546712	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_37	False	success		2.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	202.0	276.0	1354.0	119.0	1.826598628781356	1.872465192764451	1.4695638963398578	-0.0458665639830953	-0.170805844729364	0.0402070372237947	1000.0		15.0	-0.0480990297546712	-0.3765462939854693	0.6543687503592439	seed_11	-0.0414883375366506	-0.1604330506586953	0.0385403631978307	-0.0480990297546712	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_11	True	success		4.0	1.0	393.0	1894.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	202.0	276.0	1363.0	119.0	0.2793912959781868	0.2943302804156886	0.2644155512469844	-0.0149389844375018	-0.0553109604886672	0.0178689511501725	1000.0		15.0	0.00702301558548	-0.3287434264257639	0.3189168188243647	seed_11	-0.0149389844375018	-0.0553109604886672	0.0178689511501725	0.00702301558548	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_23	False	success		1.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.587016976645615	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	201.0	275.0	1354.0	119.0	0.2787435742877411	0.2938624046386937	0.2636942720175793	-0.0151188303509525	-0.0591394253162955	0.0178064905252875	1000.0		15.0	0.0122546421668481	-0.3287434264257639	0.3189168188243647	seed_11	-0.0149389844375018	-0.0553109604886672	0.0178689511501725	0.00702301558548	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_37	False	success		2.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	202.0	276.0	1354.0	119.0	0.2793912959781868	0.2938624046386937	0.2644155512469844	-0.0144711086605068	-0.0549974750569904	0.0192758672846819	1000.0		15.0	0.0122546421668481	-0.3287434264257639	0.3189168188243647	seed_11	-0.0149389844375018	-0.0553109604886672	0.0178689511501725	0.00702301558548	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_11	True	success		4.0	1.0	393.0	1894.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	202.0	276.0	1363.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_23	False	success		1.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.587016976645615	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	201.0	275.0	1354.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_37	False	success		2.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	202.0	276.0	1354.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_11	True	success		4.0	1.0	393.0	1894.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	SPP1	SPP1	202.0	276.0	1363.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	1.3609566196925391	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_23	False	success		1.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.587016976645615	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	SPP1	SPP1	201.0	275.0	1354.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	1.3609566196925391	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	4	seed_37	False	success		2.0	4.0	393.0	1892.0	1.6728128403732343	0.0	2.1936307637331125	2.5876957865974752	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	SPP1	SPP1	202.0	276.0	1354.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		15.0	0.0	0.0	1.3609566196925391	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	COL1A1	COL1A1	155.0	196.0	746.0	113.0	5.09054797440747	5.354952158064361	4.5286997461369545	-0.2644041836568904	-0.3460237137602225	-0.1728280241406868	1000.0		9.0	-0.1309795511191867	-0.4135794832404365	0.118829708891973	seed_11	-0.2644041836568904	-0.3460237137602225	-0.1728280241406868	-0.1309795511191867	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	COL1A1	COL1A1	155.0	196.0	741.0	119.0	5.094249897853377	5.355973874316824	4.531060686066034	-0.2617239764634469	-0.3397018625499342	-0.1604852876052409	1000.0		9.0	-0.1309795511191867	-0.3634577175161963	0.118829708891973	seed_11	-0.2644041836568904	-0.3460237137602225	-0.1728280241406868	-0.1309795511191867	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	COL1A1	COL1A1	155.0	197.0	749.0	112.0	5.087058008332123	5.3536013726416165	4.5286997461369545	-0.2665433643094932	-0.343286971786661	-0.1742020717269496	1000.0		10.0	-0.1525454920966891	-0.4089453929890442	0.1141928940008708	seed_11	-0.2644041836568904	-0.3460237137602225	-0.1728280241406868	-0.1309795511191867	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	EPCAM	EPCAM	155.0	196.0	746.0	113.0	0.0	0.0	1.3283195273988575	0.0	0.0	0.0	1000.0		9.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	EPCAM	EPCAM	155.0	196.0	741.0	119.0	0.0	0.0	1.321627520870845	0.0	0.0	0.0	1000.0		9.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	EPCAM	EPCAM	155.0	197.0	749.0	112.0	0.0	0.0	1.3283195273988575	0.0	0.0	0.0	1000.0		10.0	0.0	0.0	0.461952021896694	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	FAP	FAP	155.0	196.0	746.0	113.0	0.0	0.0	0.0	0.0	0.0	1.3402794270727123	1000.0		9.0	0.0	-1.1037181661238198	1.4975729578702015	seed_11	0.0	0.0	1.3402794270727123	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	FAP	FAP	155.0	196.0	741.0	119.0	0.0	0.0	0.0	0.0	-0.5331599580128868	1.3664522939574508	1000.0		9.0	0.0	-1.097692407486076	1.4975729578702015	seed_11	0.0	0.0	1.3402794270727123	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	FAP	FAP	155.0	197.0	749.0	112.0	0.0	0.0	0.0	0.0	0.0	1.3373127620732947	1000.0		10.0	0.0	-1.071337453925585	1.4789010177489592	seed_11	0.0	0.0	1.3402794270727123	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	PTPRC	PTPRC	155.0	196.0	746.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		9.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	PTPRC	PTPRC	155.0	196.0	741.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		9.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	PTPRC	PTPRC	155.0	197.0	749.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		10.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	155.0	196.0	746.0	113.0	3.01652535034385	3.336513807953424	2.5584132611137376	-0.3199884576095742	-0.3823389382151149	-0.2185116619357059	1000.0		9.0	-0.1287550215307362	-0.3621521782625223	0.2755214673294308	seed_11	-0.3199884576095742	-0.3823389382151149	-0.2185116619357059	-0.1287550215307362	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	155.0	196.0	741.0	119.0	3.022787846998728	3.3351810845816274	2.5717803858720254	-0.3123932375828993	-0.3719828041342257	-0.1949744287720878	1000.0		9.0	-0.1287550215307362	-0.3583711199663558	0.2755214673294308	seed_11	-0.3199884576095742	-0.3823389382151149	-0.2185116619357059	-0.1287550215307362	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	155.0	197.0	749.0	112.0	3.0157099273939267	3.3335420827197355	2.5422761207274367	-0.3178321553258088	-0.3856604535992763	-0.2209756857383096	1000.0		10.0	-0.1831041263352448	-0.3668956775308934	0.2741198365221317	seed_11	-0.3199884576095742	-0.3823389382151149	-0.2185116619357059	-0.1287550215307362	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	155.0	196.0	746.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		9.0	0.0	0.0	0.2526645285080232	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	155.0	196.0	741.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		9.0	0.0	0.0	0.2520415456004355	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	155.0	197.0	749.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		10.0	0.0	0.0	0.2522890993144007	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	155.0	196.0	746.0	113.0	3.227050057804042	3.529568418239934	2.738546835434048	-0.3025183604358914	-0.4323544171124467	-0.1942251444477468	1000.0		9.0	-0.249635852497899	-0.4600737636424665	0.438101717868089	seed_11	-0.3025183604358914	-0.4323544171124467	-0.1942251444477468	-0.249635852497899	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	155.0	196.0	741.0	119.0	3.231854449903028	3.5279827578629304	2.738546835434048	-0.2961283079599024	-0.4189691436186387	-0.1749301784596233	1000.0		9.0	-0.249635852497899	-0.4166486121373943	0.438101717868089	seed_11	-0.3025183604358914	-0.4323544171124467	-0.1942251444477468	-0.249635852497899	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	155.0	197.0	749.0	112.0	3.2247702594025425	3.5288850851943625	2.729691344007672	-0.30411482579182	-0.441245697345794	-0.1966892624247256	1000.0		10.0	-0.2950315762505482	-0.4588717823384525	0.428053750341397	seed_11	-0.3025183604358914	-0.4323544171124467	-0.1942251444477468	-0.249635852497899	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_11	True	success		4.0	1.0	375.0	1077.0	1.676336748833419	0.0	2.1946914834501983	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	155.0	196.0	746.0	113.0	1.954610149225871	2.20481166427716	1.5342229450302851	-0.2502015150512888	-0.3431308398578038	-0.1423490898157069	1000.0		9.0	-0.2245566016514946	-0.3776940690804297	0.1201143963373099	seed_11	-0.2502015150512888	-0.3431308398578038	-0.1423490898157069	-0.2245566016514946	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_23	False	success		3.0	4.0	388.0	1069.0	1.6665440210449771	0.0	2.192482562112171	2.8185249832725168	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	155.0	196.0	741.0	119.0	1.9560253262996463	2.206119578784049	1.5342229450302851	-0.2500942524844025	-0.3402167295417342	-0.1386424667923015	1000.0		9.0	-0.2245566016514946	-0.3773557503634767	0.1201143963373099	seed_11	-0.2502015150512888	-0.3431308398578038	-0.1423490898157069	-0.2245566016514946	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official STAGATE pyG	6	seed_37	False	success		5.0	3.0	374.0	1078.0	1.677575534305529	0.0	2.192482562112171	2.817946820962522	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	155.0	197.0	749.0	112.0	1.9537890267996751	2.200890449443451	1.5372829792948686	-0.247101422643776	-0.3402870134624647	-0.153010531298786	1000.0		10.0	-0.1577124877255723	-0.3977206893473796	0.1158713913153835	seed_11	-0.2502015150512888	-0.3431308398578038	-0.1423490898157069	-0.2245566016514946	False	True	True	False	False	same_direction_or_zero
