dataset_id	sample_id	method_id	method_label	K	feature_type	feature_id	genes_used	reference_id	reference_delta	n_alternatives	minimum_delta	maximum_delta	delta_range	n_sign_state_changes_vs_reference	any_sign_state_change_vs_reference	n_direction_reversals_vs_reference	any_direction_reversal_vs_reference	n_zero_involved_changes_vs_reference	all_partitions_same_direction	reference_block_delta	median_block_delta	n_partitions_with_evaluable_blocks	n_block_direction_reversals_vs_reference	any_block_direction_reversal_vs_reference
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	gene	EPCAM	EPCAM	seed_11	-0.07739663479120784	2	-0.07739663479120784	-0.0377390086299183	0.03965762616128954	0	False	0	False	0	1	-0.0467160005212095	-0.02334964927976535	3	1	True
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.039546645061341534	2	-0.039546645061341534	-0.02140794680483582	0.018138698256505714	0	False	0	False	0	1	0.006667269423452582	-0.05483092005747481	3	2	True
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	-0.022144423091736476	2	-0.02531423148060563	-0.022144423091736476	0.0031698083888691553	0	False	0	False	0	1	-0.024940601615044744	-0.02380429888561987	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.029001309256614538	2	-0.042257488568365476	-0.029001309256614538	0.013256179311750937	0	False	0	False	0	1	-0.048426011549004194	-0.05791460389670264	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	0.01180015376784671	2	-0.039483779485272735	0.01180015376784671	0.051283933253119446	2	True	2	True	0	0	0.012540845629898642	0.004716786873917314	3	1	True
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.0111952903126738	2	0.0111952903126738	0.034285193504089984	0.023089903191416183	0	False	0	False	0	1	0.0009480033863092929	0.004110482657516457	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	gene	COL1A1	COL1A1	seed_11	-0.10299842528257952	1	-0.21924132073173008	-0.10299842528257952	0.11624289544915056	0	False	0	False	0	1	0.0	-0.020424541523339723	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	gene	EPCAM	EPCAM	seed_11	-0.01907857665623558	1	-0.01907857665623558	0.001441464119211311	0.02052004077544689	1	True	1	True	0	0	-0.02738200556549053	-0.011014946087304578	2	1	True
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	gene	FAP	FAP	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	gene	PTPRC	PTPRC	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	gene	SPP1	SPP1	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.045471702254807955	1	-0.10221567254873631	-0.045471702254807955	0.05674397029392836	0	False	0	False	0	1	-0.020352895711102437	-0.07320828213320102	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	-0.02073198093505882	1	-0.02073198093505882	-0.013175416291163061	0.007556564643895758	0	False	0	False	0	1	-0.009058054747332484	-0.014355753913533234	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.02482638674393517	1	-0.07754091995792867	-0.02482638674393517	0.0527145332139935	0	False	0	False	0	1	-0.06527006786583539	-0.06230393870284681	2	0	False
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.011361053046594821	1	-0.04290246797702571	-0.011361053046594821	0.03154141493043089	0	False	0	False	0	1	0.0023934161828395584	-0.014010103802685345	2	1	True
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.018477208062253447	1	0.018477208062253447	0.01985272739783503	0.001375519335581582	0	False	0	False	0	1	-0.002211188764922295	0.006227371174566294	2	1	True
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	gene	COL1A1	COL1A1	seed_11	-0.06401778677212677	2	-0.12177143020498216	-0.0337071517623424	0.08806427844263975	0	False	0	False	0	1	0.0	-0.02730853314220405	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	gene	EPCAM	EPCAM	seed_11	-0.010348307933054635	2	-0.04078531307712474	0.008158515067951289	0.04894382814507603	1	True	1	True	0	0	-0.026462994025671982	-0.0022349739453026984	3	1	True
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.016089513897358132	2	-0.02104495038481219	-0.013945927179198458	0.00709902320561373	0	False	0	False	0	1	-0.04627603314586792	-0.045893836013844336	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	-0.004124823804312006	2	-0.006423198086342369	0.005418142059701508	0.011841340146043877	1	True	1	True	0	0	-0.0013054240623507907	-0.0013054240623507907	3	1	True
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.03367453060946146	2	-0.04471237433214781	-0.03367453060946146	0.011037843722686347	0	False	0	False	0	1	-0.03329271010202273	-0.03329271010202273	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.020841295551209837	2	-0.02823881453709537	-0.020841295551209837	0.007397518985885532	0	False	0	False	0	1	-0.007778399104471534	-0.007778399104471534	3	1	True
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.0006483383361304551	2	-0.016638415679140234	-0.0006483383361304551	0.01599007734300978	0	False	0	False	0	1	0.001297246994314799	0.001297246994314799	3	1	True
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	gene	COL1A1	COL1A1	seed_11	-0.1555852275925449	1	-0.1555852275925449	-0.12991259909350994	0.025672628499034955	0	False	0	False	0	1	0.0	-0.010515460825646139	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	gene	EPCAM	EPCAM	seed_11	-0.04891003460133092	1	-0.04891003460133092	0.008192623255204534	0.057102657856535455	1	True	1	True	0	0	-0.020328321887954193	-0.011281647916628446	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	gene	FAP	FAP	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	gene	PTPRC	PTPRC	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	gene	SPP1	SPP1	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.06036706548303378	1	-0.06036706548303378	-0.01934355711699043	0.04102350836604335	0	False	0	False	0	1	-0.037691776992396786	-0.052990403102485845	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	-0.006854312492965864	1	-0.006854312492965864	-0.006553087409012032	0.0003012250839538322	0	False	0	False	0	1	0.004697807574843227	-0.0011048388854218022	2	1	True
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.06230794623558111	1	-0.06230794623558111	-0.05580223866915213	0.0065057075664289865	0	False	0	False	0	1	-0.04922377345416695	-0.05549715992819998	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.0346849728107452	1	-0.0346849728107452	-0.03255141842008927	0.002133554390655934	0	False	0	False	0	1	-0.009439359772708655	-0.025750502043061202	2	0	False
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.017390185358503146	1	-0.016434802546916483	0.017390185358503146	0.03382498790541963	1	True	1	True	0	0	0.009665806644852878	-0.0037955646868042467	2	1	True
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	1	0.0	0.0	0.0	0	False	0	False	0	1	0.0	-0.0036428203808884646	2	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	gene	COL1A1	COL1A1	seed_11	-0.29376997482397904	2	-0.29376997482397904	-0.25190425326512167	0.04186572155885737	0	False	0	False	0	1	-0.2808495939122959	-0.2603371144053803	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	gene	EPCAM	EPCAM	seed_11	-0.04501745440913574	2	-0.04501745440913574	-0.01989965296010565	0.025117801449030086	0	False	0	False	0	1	-0.03973606725826517	-0.03973606725826517	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.1291387450115432	2	-0.1291387450115432	-0.12258821325073921	0.0065505317608040015	0	False	0	False	0	1	-0.10664099258832466	-0.10664099258832466	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	-0.02179308299831373	2	-0.02179308299831373	-0.01715301524427662	0.004640067754037108	0	False	0	False	0	1	-0.014226789328143863	-0.008065148561749516	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.09199888000026524	2	-0.09199888000026524	-0.08690802771288964	0.005090852287375602	0	False	0	False	0	1	-0.06494740293645934	-0.06710633760459966	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.06317929891799084	2	-0.06317929891799084	-0.05540687937141925	0.007772419546571596	0	False	0	False	0	1	-0.05663631088604695	-0.05663631088604695	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.0004687387083313621	2	-0.007069126929588998	0.005776486972319778	0.012845613901908776	1	True	1	True	0	0	0.014243140208703098	0.007930270386594815	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	-0.06873766349855903	2	-0.06873766349855903	0.0	0.06873766349855903	2	True	0	False	2	0	-0.014596019765491082	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	gene	COL1A1	COL1A1	seed_11	-0.23762803017145595	2	-0.23762803017145595	-0.16259779405504937	0.07503023611640658	0	False	0	False	0	1	-0.14326571881436562	-0.04675281196123948	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	gene	EPCAM	EPCAM	seed_11	-0.04786790075680436	2	-0.04786790075680436	-0.0319328187062311	0.015935082050573257	0	False	0	False	0	1	-0.049557677296373726	-0.027007459659195154	3	1	True
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.11826039366553204	2	-0.11826039366553204	-0.09253351810074706	0.02572687556478498	0	False	0	False	0	1	-0.07599956953444625	-0.05495196519481246	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	-0.017756142447017925	2	-0.017756142447017925	-0.005062042122545629	0.012694100324472296	0	False	0	False	0	1	-0.009443709543077022	-0.009443709543077022	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.07227522500850658	2	-0.084706849631352	-0.07194564958828165	0.012761200043070353	0	False	0	False	0	1	-0.04187980161449384	-0.03856012622157157	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.05599468569723812	2	-0.05599468569723812	-0.032105815307543195	0.02388887038969492	0	False	0	False	0	1	-0.032213686771008804	-0.02362951203517774	3	0	False
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.008157996277679574	2	0.0009806293709754554	0.008157996277679574	0.007177366906704119	0	False	0	False	0	1	0.011214998739072259	-0.0036826962247088826	3	2	True
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	-0.06238718399140061	2	-0.06238718399140061	0.0	0.06238718399140061	2	True	0	False	2	0	-0.005683798921426286	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	gene	COL1A1	COL1A1	seed_11	0.07134880163945456	2	0.027712825531176488	0.07134880163945456	0.043635976108278074	0	False	0	False	0	1	-0.041240938608700484	0.04076084994702078	3	2	True
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	gene	EPCAM	EPCAM	seed_11	-0.006291641938680481	2	-0.006291641938680481	0.11628893452965938	0.12258057646833986	2	True	2	True	0	0	0.030614817776260406	0.030614817776260406	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	0.06555015116683727	2	-0.082092355767732	0.06555015116683727	0.14764250693456926	2	True	2	True	0	0	0.01377233579119963	0.0029074130692601785	3	1	True
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	0.07604399696837683	2	-0.10034055123578645	0.07604399696837683	0.17638454820416327	2	True	2	True	0	0	-0.015237661203693964	-0.015237661203693964	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	0.048415230264543085	2	-0.011385935393346425	0.048415230264543085	0.05980116565788951	1	True	1	True	0	0	-0.021620289737665	0.00047025905247122246	3	2	True
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.10629878879783929	2	0.0	0.10629878879783929	0.10629878879783929	1	True	0	False	1	0	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	gene	COL1A1	COL1A1	seed_11	0.1130481505853922	2	0.04685944965876554	0.1130481505853922	0.06618870092662665	0	False	0	False	0	1	0.0	0.0018294549882499345	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	gene	EPCAM	EPCAM	seed_11	0.037078943969427236	2	0.037078943969427236	0.04065624372349452	0.003577299754067287	0	False	0	False	0	1	-0.027330320305730016	-0.005598092620036743	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	0.03510818476872135	2	0.013852900689262482	0.03510818476872135	0.02125528407945887	0	False	0	False	0	1	0.004553574364096091	-0.009168391033199441	3	2	True
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	0.0542951681571322	2	0.016809958692825644	0.0542951681571322	0.03748520946430656	0	False	0	False	0	1	0.02917438605946887	0.02917438605946887	3	1	True
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	0.056529658675855465	2	0.02923788126707122	0.056529658675855465	0.027291777408784246	0	False	0	False	0	1	0.009540873976616515	0.006750389337074614	3	1	True
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	0.1082292644238225	2	0.060967790818442676	0.1082292644238225	0.04726147360537982	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	BayesSpace	BayesSpace	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	gene	COL1A1	COL1A1	seed_11	0.07646436443089932	2	0.07044541275989258	0.07646436443089932	0.006018951671006745	0	False	0	False	0	1	0.002423075855148449	0.002423075855148449	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	gene	EPCAM	EPCAM	seed_11	-0.14040364021605267	2	-0.14132871203786168	-0.1377784843090022	0.0035502277288594897	0	False	0	False	0	1	-0.004499980494413691	-0.004499980494413691	3	1	True
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	0.07439517527294304	2	0.06904322825908693	0.07439517527294304	0.0053519470138561065	0	False	0	False	0	1	0.05034363368547501	0.05034363368547501	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	0.08477321103165258	2	0.08120646274751553	0.08578996350082568	0.004583500753310155	0	False	0	False	0	1	0.04349694227054024	0.04349694227054024	3	0	False
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	0.042752631635849914	2	0.03252132760298193	0.042752631635849914	0.010231304032867983	0	False	0	False	0	1	0.02688233862456929	0.02688233862456929	3	0	False
