dataset_id	sample_id	method_id	method_label	K	seed_count	spatial_coherence_median	spatial_coherence_iqr	marker_coherence_median	marker_coherence_iqr	stability_ari_median	stability_ari_iqr	failure_rate	status	failure_reason	source_origin
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	4	3.0	0.969875	0.001483	0.557872	0.035525	0.469809	0.108141	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M3_spatial_leiden	spatial Leiden	6	3.0	0.95498	0.002494	0.618324	0.012416	0.470548	0.065817	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	4	3.0	0.970203	0.001263	0.396995	0.03629	0.352118	0.093186	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M3_spatial_leiden	spatial Leiden	6	3.0	0.957947	0.0	0.313353	0.0			0.666667	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	4	3.0	0.972157	0.000122	0.325258	0.000593	0.401821	0.0	0.333333	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M3_spatial_leiden	spatial Leiden	6									failed	Leiden resolution search did not find exact K for this sample	
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	4	3.0	0.976394	0.000223	0.575254	0.00188	0.702536	0.0	0.333333	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M3_spatial_leiden	spatial Leiden	6	3.0	0.96566	0.000534	0.606464	0.193795	0.521376	0.083856	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	4	3.0	0.974923	0.000282	0.862355	0.210982	0.483581	0.049105	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M3_spatial_leiden	spatial Leiden	6	3.0	0.966047	0.0	0.745792	0.0			0.666667	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	4	3.0	0.978265	0.002564	0.625716	0.137425	0.483733	0.065775	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M3_spatial_leiden	spatial Leiden	6	3.0	0.967828	0.0	0.461903	0.0			0.666667	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	4	3.0	0.979444	0.002636	0.893023	0.074634	0.521588	0.067007	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M3_spatial_leiden	spatial Leiden	6	3.0	0.969299	0.001318	0.962106	0.030466	0.67375	0.0	0.333333	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	4	3.0	0.981157	0.001278	1.083209	0.044169	0.594553	0.094666	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M3_spatial_leiden	spatial Leiden	6	3.0	0.968266	0.003013	0.636989	0.023231	0.457588	0.066427	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	3.0	0.871642	0.002345	1.38805	0.087274	0.915002	0.017693	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	3.0	0.718266	0.062829	1.17231	0.004246	0.437355	0.133772	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	4	3.0	0.750343	0.043147	0.889852	0.02602	0.453315	0.010365	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M4_spagcn	SpaGCN-style	6	3.0	0.758024	0.017186	1.028099	0.025871	0.761179	0.042956	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	3.0	0.840455	0.030838	0.683532	0.0911	0.355437	0.235555	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	3.0	0.819627	0.003628	0.644355	0.006903	0.860122	0.029509	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	4	3.0	0.613377	0.021284	0.210301	0.026036	0.355605	0.083163	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M4_spagcn	SpaGCN-style	6	3.0	0.559491	0.044181	0.233579	0.020522	0.39201	0.0	0.333333	success	SpaGCN produced 5 clusters (target K=6)	results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	4	3.0	0.588701	0.012787	0.1797	0.005347	0.325962	0.063952	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M4_spagcn	SpaGCN-style	6	3.0	0.497519	0.019706	0.252096	0.071999	0.206289	0.0	0.333333	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	4	3.0	0.839871	0.003437	0.696168	0.019621	0.766603	0.094735	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M4_spagcn	SpaGCN-style	6	3.0	0.763647	0.04165	0.680771	0.044663	0.5071	0.043349	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	4	3.0	0.809945	0.029002	0.480338	0.062933	0.525882	0.149415	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M4_spagcn	SpaGCN-style	6	3.0	0.753111	0.010993	0.507183	0.044883	0.54103	0.1379	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	4	3.0	0.738751	0.007906	0.344359	0.022224	0.518385	0.195894	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M4_spagcn	SpaGCN-style	6	3.0	0.634944	0.036725	0.346667	0.010219	0.488204	0.124539	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	4	3.0	0.8332	0.004231	1.427019	0.012008	0.915834	0.01753	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M4_spagcn	SpaGCN-style	6	3.0	0.768306	0.007394	1.257665	0.014637	0.857956	0.031911	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	4	3.0	0.863905	0.005019	0.932101	0.010386	0.933732	0.019802	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M4_spagcn	SpaGCN-style	6	3.0	0.780185	0.008735	0.988603	0.042675	0.697805	0.045823	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	4	3.0	0.806698	0.025252	1.050355	0.193591	0.436208	0.176718	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M4_spagcn	SpaGCN-style	6	3.0	0.751838	0.010686	0.840084	0.149355	0.454513	0.034743	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	4	3.0	0.889959	0.009533	1.481861	0.008884	0.861158	0.035289	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	3.0	0.794819	0.00107	1.139092	0.056206	0.842047	0.06316	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	4	3.0	0.868902	0.006372	0.781037	0.018177	0.921538	0.026435	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	3.0	0.824058	0.003597	0.82344	0.085412	0.845811	0.046669	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	3.0	0.896802	0.00876	1.561222	0.00296	0.823555	0.025976	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	6	3.0	0.851208	0.035004	1.249599	0.017963	0.428662	0.094016	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	4	3.0	0.823421	0.030059	1.015621	0.094031	0.442509	0.057484	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	6	3.0	0.802352	0.004077	0.96969	0.030184	0.599956	0.116673	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	4	3.0	0.861731	0.022037	0.642315	0.008921	0.239462	0.188216	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	6	3.0	0.841575	0.005308	0.669661	0.019493	0.543248	0.139405	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	3.0	0.749001	0.022931	0.158857	0.007163	0.457383	0.096412	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	3.0	0.705627	0.021057	0.230195	0.007121	0.522658	0.042323	0.0	success		results/cross_method_boundary/runs/GSE267401/deep/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	4	3.0	0.883004	0.040176	0.232023	0.02171	0.321933	0.123418	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	6	3.0	0.831138	0.019301	0.244554	0.036703	0.493941	0.047951	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	4	3.0	0.889406	0.00182	0.694797	0.028594	0.709233	0.077587	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	6	3.0	0.818102	0.007346	0.754155	0.040781	0.492999	0.021605	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	4	3.0	0.873234	0.013144	0.546946	0.088888	0.462232	0.170884	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	6	3.0	0.830714	0.010244	0.494936	0.038652	0.57739	0.053775	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	4	3.0	0.858126	0.021547	0.217119	0.041468	0.798983	0.003634	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	6	3.0	0.79551	0.011371	0.217614	0.016133	0.60041	0.062347	0.0	success		results/cross_method_boundary/runs/GSE285505/deep/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	4	3.0	0.824425	0.02541	1.335225	0.272773	0.421125	0.172086	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	3.0	0.785008	0.010623	1.307793	0.065152	0.546159	0.126059	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	4	3.0	0.808397	0.019442	0.824217	0.04515	0.525584	0.061218	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	6	3.0	0.787088	0.011447	0.946243	0.05315	0.497169	0.093961	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	4	3.0	0.870633	0.007328	0.91588	0.157193	0.523217	0.129186	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	6	3.0	0.816771	0.007941	0.806294	0.076311	0.479344	0.093293	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	4	3.0	0.916896	0.001796	1.473882	0.008036	0.898816	0.010494	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	6	3.0	0.867683	0.007336	1.137893	0.050303	0.682272	0.084608	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	4	3.0	0.919332	0.002027	0.845772	0.018284	0.849574	0.022988	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	6	3.0	0.87091	0.010572	0.819388	0.042889	0.618228	0.067282	0.0	success		results/cross_method_boundary/runs/GSE311294/deep/bench/method_benchmark.tsv
