dataset_id	sample_id	method_id	method_label	K	partition_id	is_reference	feature_type	feature_id	genes_used	n_boundary	n_interior	median_boundary	median_interior	median_delta_boundary_minus_interior	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_replicates	pvalue_mannwhitney_spot_level	n_mixed_blocks	block_median_delta	block_interval_lower	block_interval_upper	fdr_bh_within_partition
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	neighbors_4	False	gene	SPP1	SPP1	636	4054	0.0	0.0	0.0	0.0	0.0	1000	0.7124114278849016	22	0.0	-0.40008828999662793	1.307739122251436	0.7124114278849016
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	neighbors_6	True	gene	SPP1	SPP1	873	3817	0.0	0.0	0.0	0.0	0.0	1000	3.554512952504052e-05	26	0.0	-0.5408611283334501	0.19989527874637691	6.516607079590762e-05
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	neighbors_8	False	gene	SPP1	SPP1	964	3726	0.0	0.0	0.0	0.0	0.0	1000	1.702610230124957e-12	26	0.0	-0.5408611283334501	0.17620724371028704	3.121452088562421e-12
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	COL1A1	COL1A1	510	3374	3.7169484818276994	3.3208619795341345	0.3960865022935649	0.2615136723261921	0.48892543164932584	1000	5.275615654832584e-12	17	0.47489274631243994	-0.5589496709557459	3.794045441944765	1.9343924067719475e-11
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	COL1A1	COL1A1	444	3440	3.782547966532956	3.3193074262230153	0.46324054030994066	0.32921458718231716	0.6292614507149477	1000	6.05679063473662e-16	12	0.62831843872703	-0.12302700678412054	3.8870827441195006	2.2208232327367607e-15
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	COL1A1	COL1A1	832	3052	3.5978077076002792	3.3141125641135387	0.2836951434867405	0.18335896638295923	0.37641605585238724	1000	1.519488105154425e-07	19	0.45728140642396387	-0.7277876027286534	3.908097689869218	4.540757159489055e-07
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	EPCAM	EPCAM	510	3374	1.716340317137675	1.8065998315419538	-0.09025951440427882	-0.19993146033941087	0.017179996439515337	1000	0.6448652535681649	17	0.0	-0.6409209598714734	1.9728984654369524	0.6448652535681649
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	EPCAM	EPCAM	444	3440	1.8560860610179817	1.7811204766910589	0.0749655843269228	-0.008137234971117811	0.17946503332513652	1000	0.008444117225076707	12	0.2243099399221159	-0.23299617335865397	1.9437424133319454	0.011610661184480472
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	EPCAM	EPCAM	832	3052	1.8211678544253718	1.7794608490363162	0.041707005389055585	-0.03331971181666334	0.1043543239603401	1000	0.05703301172355013	19	0.0	-0.3458966075057244	0.7076065810252005	0.06273631289590514
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	FAP	FAP	510	3374	0.0	0.0	0.0	0.0	0.0	1000	0.07491140580168462	17	0.0	-0.00041104687591401177	0.571019961813177	0.10300318297731635
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	FAP	FAP	444	3440	0.0	0.0	0.0	0.0	0.0020681947263585863	1000	0.0003409177470256039	12	0.0	-0.2525229848640249	0.23789804532618528	0.0006250158695469405
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	FAP	FAP	832	3052	0.0	0.0	0.0	0.0	0.0	1000	0.005574790419963834	19	0.0	-0.5850397162223613	0.6590120143306344	0.006813632735511352
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	PTPRC	PTPRC	510	3374	0.0	0.0	0.0	0.0	0.0	1000	0.01749938638136852	17	0.0	0.0	0.0	0.02749903574215053
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	PTPRC	PTPRC	444	3440	0.0	0.0	0.0	0.0	0.0	1000	0.7211010827663804	12	0.0	0.0	0.0	0.7211010827663804
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	PTPRC	PTPRC	832	3052	0.0	0.0	0.0	0.0	0.0	1000	0.4593596341882311	19	0.0	0.0	0.0	0.4593596341882311
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	510	3374	2.077716205056359	1.7193340331965272	0.3583821718598319	0.2882736200845758	0.45405282874302716	1000	3.1579639907005593e-20	17	0.3159489018513657	-0.5056425653985469	1.4089300900093367	3.4737603897706155e-19
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	444	3440	2.052033427037498	1.7320116007309894	0.32002182630650866	0.22691173667867645	0.4473672696161135	1000	2.261260093789839e-18	12	0.3830676688600715	-0.20867289971733038	1.2716343492896511	1.2436930515844114e-17
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	832	3052	1.8460986387337175	1.7364833838836224	0.10961525485009505	0.04299802221777514	0.1757243642138189	1000	0.00020273606913076228	19	0.17482861931813143	-0.7381848491195007	1.4543543893937327	0.0003716827934063975
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	510	3374	0.0	0.0	0.0	0.0	0.0	1000	0.40117564453845234	17	0.0	0.0	0.09189716671313941	0.4412932089922975
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	444	3440	0.0	0.0	0.0	0.0	0.0	1000	0.26491849641795817	12	0.0	0.0	0.040160141209857114	0.3237892733997267
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	832	3052	0.0	0.0	0.0	0.0	0.0	1000	1.1805436829267036e-06	19	0.0	-0.006530004696634846	0.06330940182634033	2.5971961024387478e-06
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	510	3374	2.910756272038884	2.589384609246812	0.32137166279207197	0.2252120610522974	0.4062207869651295	1000	7.052913457664657e-15	17	0.32799629425355503	-0.5664448377601048	1.673937570978063	3.8791024017155614e-14
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	444	3440	2.993545713090043	2.5913816929900255	0.4021640201000176	0.28731754912898705	0.5106587577277235	1000	1.6985833666602517e-20	12	0.504402790572585	-0.14457203183135447	1.7205835624015644	1.868441703326277e-19
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	832	3052	2.7211325527477523	2.6135179956308434	0.10761455711690893	0.050773746882009675	0.18483192698436568	1000	0.00031224149822512304	19	0.20141168961408917	-0.44436092464423704	1.1561417881867597	0.0004906652114966219
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	510	3374	1.074674815943242	0.9596191179970963	0.11505569794614567	0.06557061264801879	0.17753538791182932	1000	2.1571128876078726e-07	17	0.21224023199479836	-0.21512768218675157	0.7324917887277795	5.93206044092165e-07
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	444	3440	1.120758304530618	0.9508811846633316	0.16987711986728637	0.10854252991874606	0.24539288487724592	1000	1.3006762131107303e-09	12	0.1829296359121348	-0.19002962512962354	0.7650452016996709	3.5768595860545086e-09
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	832	3052	1.0257292550698138	0.9621795142197309	0.06354974085008291	0.008140089292010363	0.10924442868650028	1000	0.001271456901769689	19	0.10136913345635812	-0.32255334775742456	0.7360755121625007	0.0017482532399333225
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	510	3374	0.9966884042119877	0.9570096023209758	0.03967880189101192	0.008850293258066782	0.08267789796739562	1000	0.002114710853937664	17	0.0681866798820342	-0.1517813618292863	0.7691985063405041	0.003876969898885718
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	444	3440	1.0347202364387453	0.9541562753657679	0.08056396107297747	0.04481742706337703	0.11381341153630213	1000	2.238629425712615e-05	12	0.09045566274711592	-0.052677222636664564	0.7661018455627514	4.924984736567753e-05
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	832	3052	1.0190667216306086	0.9445782666306322	0.07448845499997647	0.042942000749767104	0.10059729523239395	1000	1.6511844216323836e-07	19	0.09737846888967772	-0.06733659573752662	0.6345446550278393	4.540757159489055e-07
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	510	3374	0.115339913766976	0.0	0.115339913766976	0.031375101798777644	0.14692195733745106	1000	2.426092138903568e-05	17	0.0	-0.1423532258610682	0.21207665023061362	5.33740270558785e-05
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	444	3440	0.07368846988878172	0.0	0.07368846988878172	-0.0197425860368668	0.0934108623173047	1000	0.5415229566168822	12	0.0	-0.20226929169638108	0.12129016917435222	0.5956752522785704
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	832	3052	0.11173888846376406	0.0	0.11173888846376406	0.1019193189820878	0.12242195958700965	1000	8.50917634397367e-09	19	0.0	-0.15401476447405643	0.14351322251767304	9.360093978371036e-08
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	SPP1	SPP1	510	3374	3.8252727792135715	3.789485471765066	0.035787307448505334	-0.04887543710603837	0.11623110969406045	1000	0.1810826321338076	17	0.09055255131845641	-0.5671283215112581	3.80460200477061	0.22132321705243152
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	SPP1	SPP1	444	3440	3.8533843765977953	3.7843679617122	0.06901641488559518	-0.006570116622518562	0.14905765658862524	1000	0.004623625466570258	12	0.23658487136089246	-0.5014681141611267	3.8281479792556734	0.007265697161753263
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	SPP1	SPP1	832	3052	3.8976739441171917	3.747121400243963	0.15055254387322892	0.09601048195609568	0.20631253801220087	1000	5.8164787385669e-08	19	0.2745833289814694	-0.2683630361189685	3.6021712619961948	3.199063306211795e-07
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	gene	COL1A1	COL1A1	761	3123	3.75355361857272	3.28988561019803	0.46366800837469	0.3504738643151315	0.5521889437111922	1000	1.6329648975413504e-21	24	0.4499927311479859	-0.5641208096021366	3.6675070447368867	8.981306936477428e-21
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	gene	COL1A1	COL1A1	724	3160	3.766581134594344	3.2751148366851925	0.49146629790915153	0.3854600000082981	0.6058171302246288	1000	3.0919518665301825e-26	19	0.5478235151936675	-0.37543634482628235	3.782303514893119	1.1337156843944003e-25
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	gene	COL1A1	COL1A1	1164	2720	3.7885096938558425	3.215750998896805	0.5727586949590373	0.45647869938031826	0.6478657346918983	1000	1.0356977938585991e-39	24	0.4848587810305698	-0.5196056745968557	3.7408714200660667	5.6963378662222955e-39
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	gene	EPCAM	EPCAM	761	3123	1.8099991661728274	1.7944032432921975	0.015595922880629942	-0.08923346050423393	0.09438046365771104	1000	0.22031048829738487	24	0.047260808946075095	-0.6358833860099644	1.9675412565467805	0.26926837458569264
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	gene	EPCAM	EPCAM	724	3160	1.8322287645418376	1.7811204766910589	0.0511082878507787	-0.033688245244423556	0.12190601673151269	1000	0.006950080324858626	19	0.09774518670944388	-0.35779795392150376	1.917396258152146	0.008494542619271654
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	gene	EPCAM	EPCAM	1164	2720	1.7123041550428058	1.8342394675997507	-0.1219353125569449	-0.17957961945694914	-0.05768200194620455	1000	0.004336250428830161	24	-0.027301305263012887	-0.4779921958127036	0.739016090521861	0.0052998616352368634
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	gene	FAP	FAP	761	3123	0.0	0.0	0.0	0.0	0.0	1000	0.007557879936791662	24	0.0	-0.09316989904984234	0.4697455384976542	0.01385611321745138
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	gene	FAP	FAP	724	3160	0.0	0.0	0.0	0.0	0.0	1000	2.3963351341275924e-06	19	0.0	-0.19156916093132925	0.340726369389477	3.7656694964862165e-06
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	gene	FAP	FAP	1164	2720	0.0	0.0	0.0	0.0	0.0	1000	2.227672884677729e-08	24	0.0	-0.40652890949583964	0.6668444735028796	3.8936192909213696e-08
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	gene	PTPRC	PTPRC	761	3123	0.0	0.0	0.0	0.0	0.0	1000	0.05190427369331374	24	0.0	0.0	0.0	0.0815638586609216
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	gene	PTPRC	PTPRC	724	3160	0.0	0.0	0.0	0.0	0.0	1000	0.4197650923683811	19	0.0	0.0	0.0	0.4197650923683811
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	gene	PTPRC	PTPRC	1164	2720	0.0	0.0	0.0	0.0	0.0	1000	0.28331030640926835	24	0.0	0.0	0.0	0.28331030640926835
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	761	3123	2.089225453341765	1.6963880829105284	0.39283737043123645	0.31678658878056426	0.484942801116554	1000	1.321297539859101e-33	24	0.3149872743727147	-0.4234846526102833	1.2474199717202625	1.4534272938450112e-32
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	724	3160	2.119181805198602	1.6937159530965418	0.42546585210206045	0.3510932670330523	0.5021364888716437	1000	1.0304070801539244e-38	19	0.3452727204947732	-0.32060534691447656	1.1978576125337468	1.1334477881693167e-37
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	1164	2720	2.0418480869908215	1.6467116885761097	0.3951363984147118	0.3130319053621894	0.4800376067828446	1000	2.5721594559851288e-48	24	0.3103283067739141	-0.31746096730803963	1.4584647923814593	2.8293754015836418e-47
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	761	3123	0.0	0.0	0.0	0.0	0.0	1000	0.267151618369887	24	0.0	-0.03430099126264338	0.03804095564044119	0.2938667802068757
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	724	3160	0.0	0.0	0.0	0.0	0.0	1000	0.4177723950734784	19	0.0	0.0	0.030466314021270972	0.4197650923683811
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	1164	2720	0.0	0.0	0.0	0.0	0.0	1000	2.477757730586326e-08	24	0.0	-0.005045912720126926	0.03804277378711834	3.8936192909213696e-08
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	761	3123	2.900235040468706	2.5694814736168894	0.33075356685181667	0.25511475873068035	0.40124034357017296	1000	2.0174839832985708e-20	24	0.3280216626047163	-0.6293661007975143	1.630099784016132	7.39744127209476e-20
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	724	3160	2.9750478359944705	2.559426506598551	0.41562132939591967	0.32978846453688476	0.5002152499261915	1000	9.825378943453249e-34	19	0.4669879888307835	-0.20980782133882686	1.6965548837647908	5.403958418899287e-33
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	1164	2720	2.8788009607085945	2.52210087990738	0.3567000808012146	0.28961873740327054	0.4246085781690487	1000	2.570484028292432e-32	24	0.25856440426025573	-0.22795430456588742	1.3748599989650083	9.425108103738916e-32
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	761	3123	1.0974728866785322	0.9455073501636732	0.151965536514859	0.11179040906560479	0.20778029295828002	1000	1.4429256912617808e-15	24	0.1943374515890135	-0.20519573739882485	0.7318460391869641	3.968045650969897e-15
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	724	3160	1.1318835848679578	0.9359200170022973	0.1959635678656605	0.14751835455857484	0.25425820581717573	1000	1.5022061440137667e-21	19	0.18189470593973833	-0.2009940790458744	0.7581960309924878	4.1310668960378584e-21
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	1164	2720	1.1169474786965283	0.9194435942279322	0.19750388446859612	0.15018063623165842	0.23508200968277831	1000	1.3546052449822852e-28	24	0.1289031314850585	-0.14619682502887058	0.7553127958522862	2.9801315389610275e-28
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	761	3123	0.9632827299151221	0.9639218576817731	-0.000639127766650982	-0.030195216894462328	0.026511085700222654	1000	0.483330563178615	24	0.08134835583964628	-0.22504795492127325	0.7533707721610927	0.483330563178615
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	724	3160	1.0335574917808388	0.9455357285426254	0.08802176323821342	0.05992959363925298	0.11556339300604503	1000	1.3874580599175902e-09	19	0.06888976888722409	-0.05415729912883262	0.7938047375423908	2.5436731098489152e-09
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	1164	2720	1.0078956748570282	0.9402458529704331	0.06764982188659519	0.03985997270595143	0.0922281989934398	1000	3.131659924424583e-08	24	0.1128424743365109	-0.10052744555688263	0.6710887331793086	4.3060323960838015e-08
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	761	3123	0.10999882796233156	0.0	0.10999882796233156	0.05629875923485074	0.12869028601815516	1000	3.965330238196298e-08	24	0.0	-0.2164144745700588	0.15681210082514924	8.723726524031854e-08
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	724	3160	0.12283787243743972	0.0	0.12283787243743972	0.10763653131325016	0.13954614503768079	1000	1.3044072793355728e-10	19	0.0	-0.219610895714509	0.247108869178387	2.8696960145382604e-10
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	1164	2720	0.1283093437853986	0.0	0.1283093437853986	0.11682119117255144	0.14445392040707325	1000	7.716908898438525e-30	24	0.0	-0.14854918834572345	0.272335778490373	2.1221499470705944e-29
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_4	False	gene	SPP1	SPP1	761	3123	3.700587828515877	3.816618429744955	-0.11603060122907793	-0.17642059554296438	-0.03956711311728301	1000	0.0674690077296817	24	0.1570273347697806	-0.8562879385083395	3.7875951729787656	0.09276988562831234
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_6	True	gene	SPP1	SPP1	724	3160	3.834172729962155	3.7812242455625755	0.05294848439957933	-0.009012084843408695	0.1280390391121341	1000	0.004525318896425115	19	0.196501324675884	-0.49601668052243864	3.8014356275928556	0.006222313482584533
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	neighbors_8	False	gene	SPP1	SPP1	1164	2720	3.7583424518576267	3.807879830831536	-0.049537378973909085	-0.11487204077032466	0.01765420755146836	1000	0.2283146807684625	24	0.1306415758096442	-0.5194056604571442	3.701733148036011	0.2511461488453087
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	COL1A1	COL1A1	258	3463	2.202968650110131	1.1679758146598402	1.0349928354502906	0.44666628532257513	1.420652829245154	1000	5.395481561211654e-05	13	0.06193053423478556	-0.7342123354289357	2.5331177061552834	0.0002390356560946185
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	COL1A1	COL1A1	179	3542	0.8746819896407806	1.192014976539319	-0.3173329868985385	-0.8675919870778991	0.30755351854210583	1000	0.19816209763500725	8	0.0	-0.7757461223568081	2.695829200962793	0.217978307398508
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	COL1A1	COL1A1	410	3311	2.0845322852231436	1.1306777852689482	0.9538544999541954	0.6616519618873127	1.1842003802081542	1000	1.7043382546175088e-13	15	0.26257735156920914	-1.1817882622104119	2.4759999964578516	4.68693020019815e-13
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	EPCAM	EPCAM	258	3463	2.4588921828999197	2.748606858370084	-0.2897146754701643	-0.39221916559100684	-0.2017470128517603	1000	1.1798226791339627e-15	13	-0.25351513480869103	-0.6282018714688712	1.0724397370710888	1.2978049470473589e-14
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	EPCAM	EPCAM	179	3542	2.3832520735518496	2.743881713188501	-0.3606296396366515	-0.4639964476917012	-0.18453155208120753	1000	1.5479560065516633e-11	8	-0.20551102626797024	-0.5705619080671004	1.1391339382871677	1.7027516072068297e-10
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	EPCAM	EPCAM	410	3311	2.5576666100405383	2.754819103236572	-0.19715249319603378	-0.26900497083721886	-0.15912116854044914	1000	2.0107165367937662e-16	15	-0.25350279606320036	-2.4310725482607096	0.11576115292875981	1.1058940952365715e-15
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	FAP	FAP	258	3463	0.0	0.0	0.0	0.0	0.0	1000	0.48052989520031086	13	0.0	0.0	0.0	0.5273163439411157
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	FAP	FAP	179	3542	0.0	0.0	0.0	0.0	0.0	1000	0.19224192109098126	8	0.0	0.0	0.0	0.217978307398508
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	FAP	FAP	410	3311	0.0	0.0	0.0	0.0	0.0	1000	0.10254475140903246	15	0.0	0.0	0.0	0.14099903318741963
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_4	False	gene	PTPRC	PTPRC	258	3463	0.0	0.0	0.0	0.0	0.0	1000	0.5273163439411157	13	0.0	0.0	0.0	0.5273163439411157
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_6	True	gene	PTPRC	PTPRC	179	3542	0.0	0.0	0.0	0.0	0.0	1000	0.6910798172924069	8	0.0	0.0	0.0	0.6910798172924069
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	neighbors_8	False	gene	PTPRC	PTPRC	410	3311	0.0	0.0	0.0	0.0	0.0	1000	0.33209763151722416	15	0.0	0.0	0.0	0.4058971051877184
